Timestamp,Rail_Width_cm,Rail_Length_cm,Angle_deg,Ballast_Deformation_cm
2025-04-16 16:03:08,0,0,-20.92,0.0
2025-04-16 16:03:09,0,0,-20.92,0.0
2025-04-16 16:03:09,0,0,-20.99,0.0
2025-04-16 16:03:09,0,0,-21.12,0.0
2025-04-16 16:03:09,0,0,-21.04,0.0
2025-04-16 16:03:09,0,0,-21.52,0.0
2025-04-16 16:03:09,0,0,-22.48,0.0
2025-04-16 16:03:09,0,0,-22.19,0.0
2025-04-16 16:03:09,0,0,-22.19,0.0
2025-04-16 16:03:09,0,0,-20.93,0.0
2025-04-16 16:03:09,0,0,-19.96,0.0
2025-04-16 16:03:09,0,0,-19.74,0.0
2025-04-16 16:03:09,0,0,-19.18,0.0
2025-04-16 16:03:09,0,0,-18.41,0.14
2025-04-16 16:03:09,0,0,-17.26,0.17
2025-04-16 16:03:09,0,0,-20.84,0.0
2025-04-16 16:03:09,0,0,-21.28,0.0
2025-04-16 16:03:09,0,0,-21.28,0.0
2025-04-16 16:03:09,0,0,-20.97,0.0
2025-04-16 16:03:09,0,0,-20.81,0.0
2025-04-16 16:03:09,0,0,-20.56,0.0
2025-04-16 16:03:09,0,0,-20.58,0.0
2025-04-16 16:03:09,0,0,-20.91,0.01
2025-04-16 16:03:09,0,0,-22.0,0.0
2025-04-16 16:03:09,0,0,-22.67,0.0
2025-04-16 16:03:10,0,0,-22.87,0.0
2025-04-16 16:03:10,0,0,-22.87,0.0
2025-04-16 16:03:10,0,0,-22.26,0.0
2025-04-16 16:03:10,0,0,-21.72,0.0
2025-04-16 16:03:10,0,0,-20.74,0.0
2025-04-16 16:03:10,0,0,-21.51,0.0
2025-04-16 16:03:10,0,0,-20.82,0.0
2025-04-16 16:03:10,0,0,-20.76,0.0
2025-04-16 16:03:10,0,0,-21.39,0.0
2025-04-16 16:03:10,0,0,-19.83,0.0
2025-04-16 16:03:10,0,0,-19.83,0.0
2025-04-16 16:03:10,0,0,-21.02,0.0
2025-04-16 16:03:10,0,0,-20.95,0.0
2025-04-16 16:03:10,0,0,-21.17,0.0
2025-04-16 16:03:10,0,0,-20.9,0.0
2025-04-16 16:03:10,0,0,-21.2,0.0
2025-04-16 16:03:10,0,0,-22.84,0.0
2025-04-16 16:03:10,0,0,-22.22,0.0
2025-04-16 16:03:10,0,24.58,-21.95,0.0
2025-04-16 16:03:10,0,0,-21.95,0.0
2025-04-16 16:03:10,0,0,-21.39,0.0
2025-04-16 16:03:10,0,0,-21.8,0.0
2025-04-16 16:03:10,0,0,-19.73,0.0
2025-04-16 16:03:10,0,0,-21.36,0.0
2025-04-16 16:03:11,0,0,-21.78,0.0
2025-04-16 16:03:11,0,0,-20.92,0.0
2025-04-16 16:03:11,0,0,-21.64,0.0
2025-04-16 16:03:11,0,0,-21.62,0.0
2025-04-16 16:03:11,0,0,-21.17,0.0
2025-04-16 16:03:11,0,0,-18.64,0.0
2025-04-16 16:03:11,0,0,-18.26,0.0
2025-04-16 16:03:11,0,0,-19.32,0.0
2025-04-16 16:03:11,0,0,-20.33,0.0
2025-04-16 16:03:11,0,0,-20.51,0.0
2025-04-16 16:03:11,0,0,-20.34,0.0
2025-04-16 16:03:11,0,0,-20.93,0.0
2025-04-16 16:03:11,0,0,-21.65,0.0
2025-04-16 16:03:11,0,0,-22.38,0.0
2025-04-16 16:03:11,0,0,-20.6,0.0
2025-04-16 16:03:11,0,0,-20.21,0.0
2025-04-16 16:03:11,0,0,-20.21,0.0
2025-04-16 16:03:11,0,0,-20.87,0.0
2025-04-16 16:03:11,0,0,-20.87,0.0
2025-04-16 16:03:11,0,0,-20.19,0.0
2025-04-16 16:03:11,0,0,-20.76,0.0
2025-04-16 16:03:11,0,0,-20.99,0.0
2025-04-16 16:03:11,0,0,-21.08,0.0
2025-04-16 16:03:11,0,0,-21.52,0.0
2025-04-16 16:03:11,0,0,-21.53,0.0
2025-04-16 16:03:11,0,0,-21.29,0.0
2025-04-16 16:03:12,0,0,-17.9,0.0
2025-04-16 16:03:12,0,0,-21.1,0.0
2025-04-16 16:03:12,0,0,-21.1,0.0
2025-04-16 16:03:12,0,0,-19.08,0.0
2025-04-16 16:03:12,0,0,-17.91,0.0
2025-04-16 16:03:12,0,0,-17.93,0.0
2025-04-16 16:03:12,0,0,-18.14,0.0
2025-04-16 16:03:12,0,0,-21.26,0.0
2025-04-16 16:03:12,0,77.11,-19.99,0.0
2025-04-16 16:03:12,0,0,-19.32,0.0
2025-04-16 16:03:12,0,0,-17.79,0.0
2025-04-16 16:03:12,0,77.42,-19.97,0.0
2025-04-16 16:03:12,0,0,-19.97,0.0
2025-04-16 16:03:12,0,0,-19.55,0.0
2025-04-16 16:03:12,0,0,-19.61,0.0
2025-04-16 16:03:12,0,0,-22.04,0.0
2025-04-16 16:03:12,0,0,-19.34,0.0
2025-04-16 16:03:12,0,0,-17.84,0.0
2025-04-16 16:03:12,0,79.18,-19.94,0.0
2025-04-16 16:03:12,0,0,-19.57,0.0
2025-04-16 16:03:12,0,0,-19.77,0.0
2025-04-16 16:03:12,0,0,-19.7,0.0
2025-04-16 16:03:12,0,0,-19.51,0.0
2025-04-16 16:03:12,0,0,-19.25,0.0
2025-04-16 16:03:12,0,76.34,-19.91,0.0
2025-04-16 16:03:12,0,0,-15.91,0.0
2025-04-16 16:03:13,0,0,-19.66,0.0
2025-04-16 16:03:13,0,0,-17.97,0.0
2025-04-16 16:03:13,0,0,-19.69,0.0
2025-04-16 16:03:13,0,0,-21.16,0.0
2025-04-16 16:03:13,0,0,-17.55,0.0
2025-04-16 16:03:13,0,0,-17.12,0.08
2025-04-16 16:03:13,0,0,-15.39,0.0
2025-04-16 16:03:13,0,0,-15.39,0.0
2025-04-16 16:03:13,0,0,-16.69,0.4
2025-04-16 16:03:13,0,0,-19.04,0.0
2025-04-16 16:03:13,0,0,-20.64,0.0
2025-04-16 16:03:13,0,0,-18.9,0.0
2025-04-16 16:03:13,0,0,-16.82,0.0
2025-04-16 16:03:13,0,0,-17.05,0.05
2025-04-16 16:03:13,0,0,-19.35,0.0
2025-04-16 16:03:13,0,0,-16.86,0.0
2025-04-16 16:03:13,0,0,-16.86,0.0
2025-04-16 16:03:13,0,0,-19.03,0.0
2025-04-16 16:03:13,0,0,-20.86,0.0
2025-04-16 16:03:13,0,0,-20.55,0.0
2025-04-16 16:03:13,0,0,-16.6,0.21
2025-04-16 16:03:13,0,0,-20.51,0.0
2025-04-16 16:03:13,0,0,-16.34,0.0
2025-04-16 16:03:13,0,0,-16.31,0.11
2025-04-16 16:03:14,0,0,-16.31,2.48
2025-04-16 16:03:14,0,0,-16.42,0.44
2025-04-16 16:03:14,0,0,-16.7,0.31
2025-04-16 16:03:14,0,0,-18.9,0.0
2025-04-16 16:03:14,0,0,-19.16,0.0
2025-04-16 16:03:14,0,0,-19.05,0.0
2025-04-16 16:03:14,0,0,-19.02,0.57
2025-04-16 16:03:14,0,0,-18.93,0.0
2025-04-16 16:03:14,0,0,-16.87,0.3
2025-04-16 16:03:14,0,0,-19.04,0.0
2025-04-16 16:03:14,0,0,-18.28,0.0
2025-04-16 16:03:14,0,0,-19.04,0.0
2025-04-16 16:03:14,0,0,-16.82,0.0
2025-04-16 16:03:14,0,0,-16.82,0.0
2025-04-16 16:03:14,0,0,-19.05,0.0
2025-04-16 16:03:14,0,0,-18.55,0.0
2025-04-16 16:03:14,0,0,-18.71,0.0
2025-04-16 16:03:14,0,0,-18.8,0.0
2025-04-16 16:03:14,0,0,-18.52,0.0
2025-04-16 16:03:14,0,0,-16.23,0.0
2025-04-16 16:03:14,0,0,-16.72,0.04
2025-04-16 16:03:14,0,0,-19.98,0.0
2025-04-16 16:03:14,0,0,-19.98,0.0
2025-04-16 16:03:14,0,0,-17.76,0.0
2025-04-16 16:03:14,0,0,-15.36,0.1
2025-04-16 16:03:14,0,0,-17.35,0.13
2025-04-16 16:03:15,0,0,-13.28,0.0
2025-04-16 16:03:15,0,0,-18.19,0.06
2025-04-16 16:03:15,0,0,-19.94,0.0
2025-04-16 16:03:15,0,0,-18.98,0.25
2025-04-16 16:03:15,0,0,-21.77,0.0
2025-04-16 16:03:15,0,0,-21.74,0.0
2025-04-16 16:03:15,0,0,-19.39,0.27
2025-04-16 16:03:15,0,0,-20.91,0.0
2025-04-16 16:03:15,0,0,-19.94,0.0
2025-04-16 16:03:15,0,0,-21.08,0.0
2025-04-16 16:03:15,0,0,-20.93,0.0
2025-04-16 16:03:15,0,0,-21.44,0.0
2025-04-16 16:03:15,0,0,-21.29,0.0
2025-04-16 16:03:15,0,0,-22.13,0.0
2025-04-16 16:03:15,0,0,-21.5,0.0
2025-04-16 16:03:15,0,0,-20.72,0.0
2025-04-16 16:03:15,0,0,-20.84,0.0
2025-04-16 16:03:15,0,0,-20.84,0.0
2025-04-16 16:03:15,0,0,-22.35,0.0
2025-04-16 16:03:15,0,0,-24.05,0.0
2025-04-16 16:03:15,0,73.54,-19.27,0.0
2025-04-16 16:03:15,0,0,-22.61,0.0
2025-04-16 16:03:15,0,0,-18.77,0.0
2025-04-16 16:03:15,0,0,-18.73,0.0
2025-04-16 16:03:16,0,0,-22.91,0.0
2025-04-16 16:03:16,0,0,-23.64,0.0
2025-04-16 16:03:16,0,0,-22.28,0.0
2025-04-16 16:03:16,0,0,-22.28,0.0
2025-04-16 16:03:16,0,0,-21.8,0.0
2025-04-16 16:03:16,0,0,-21.08,0.0
2025-04-16 16:03:16,0,0,-16.97,0.0
2025-04-16 16:03:16,0,0,-20.03,0.0
2025-04-16 16:03:16,0,0,-17.92,0.11
2025-04-16 16:03:16,0,0,-17.74,0.0
2025-04-16 16:03:16,0,0,-19.53,0.0
2025-04-16 16:03:16,0,0,-18.48,0.0
2025-04-16 16:03:16,0,0,-18.61,0.0
2025-04-16 16:03:16,0,0,-16.86,0.0
2025-04-16 16:03:16,0,0,-20.23,0.0
2025-04-16 16:03:16,0,0,-20.51,0.0
2025-04-16 16:03:16,0,0,-16.82,0.0
2025-04-16 16:03:16,0,0,-18.8,0.0
2025-04-16 16:03:16,0,0,-18.03,0.19
2025-04-16 16:03:16,0,0,-14.82,0.0
2025-04-16 16:03:16,0,0,-15.56,0.0
2025-04-16 16:03:16,0,0,-19.57,0.0
2025-04-16 16:03:16,0,0,-19.79,0.0
2025-04-16 16:03:16,0,0,-18.65,0.0
2025-04-16 16:03:16,0,0,-18.65,0.17
2025-04-16 16:03:16,0,0,-21.56,0.0
2025-04-16 16:03:17,0,0,-20.74,0.0
2025-04-16 16:03:17,0,0,-20.45,0.0
2025-04-16 16:03:17,0,0,-18.88,0.0
2025-04-16 16:03:17,0,0,-17.8,0.0
2025-04-16 16:03:17,0,0,-19.4,0.0
2025-04-16 16:03:17,0,0,-20.68,0.0
2025-04-16 16:03:17,0,0,-19.28,0.0
2025-04-16 16:03:17,0,0,-19.28,0.19
2025-04-16 16:03:17,0,0,-19.06,0.0
2025-04-16 16:03:17,0,0,-17.68,0.0
2025-04-16 16:03:17,0,0,-18.63,0.0
2025-04-16 16:03:17,0,0,-19.57,0.0
2025-04-16 16:03:17,0,0,-17.95,0.37
2025-04-16 16:03:17,0,0,-17.25,0.06
2025-04-16 16:03:17,0,0,-18.79,0.0
2025-04-16 16:03:17,0,0,-19.28,0.0
2025-04-16 16:03:17,0,0,-17.59,0.0
2025-04-16 16:03:17,0,0,-17.74,0.0
2025-04-16 16:03:17,0,0,-20.09,0.0
2025-04-16 16:03:17,0,0,-18.2,0.0
2025-04-16 16:03:17,0,0,-18.37,0.4
2025-04-16 16:03:17,0,0,-13.83,0.01
2025-04-16 16:03:17,0,0,-17.92,0.0
2025-04-16 16:03:17,0,0,-15.6,0.0
2025-04-16 16:03:17,0,0,-13.7,0.0
2025-04-16 16:03:18,0,0,-14.5,0.28
2025-04-16 16:03:18,0,0,-19.22,0.0
2025-04-16 16:03:18,0,0,-11.84,0.0
2025-04-16 16:03:18,0,0,-11.84,0.0
2025-04-16 16:03:18,0,0,-16.84,0.02
2025-04-16 16:03:18,0,0,-18.45,0.0
2025-04-16 16:03:18,0,0,-18.58,0.29
2025-04-16 16:03:18,0,0,-18.29,0.0
2025-04-16 16:03:18,0,0,-21.04,0.0
2025-04-16 16:03:18,0,0,-21.42,0.0
2025-04-16 16:03:18,0,0,-19.63,0.0
2025-04-16 16:03:18,0,0,-21.95,0.0
2025-04-16 16:03:18,0,0,-21.95,0.0
2025-04-16 16:03:18,0,0,-22.18,0.0
2025-04-16 16:03:18,0,0,-21.44,0.0
2025-04-16 16:03:18,0,0,-19.71,0.0
2025-04-16 16:03:18,0,0,-18.84,0.0
2025-04-16 16:03:18,0,0,-19.05,0.0
2025-04-16 16:03:18,0,0,-14.42,0.18
2025-04-16 16:03:18,0,0,-19.21,0.13
2025-04-16 16:03:18,0,0,-18.89,0.0
2025-04-16 16:03:18,0,0,-21.57,0.0
2025-04-16 16:03:18,0,0,-19.8,0.38
2025-04-16 16:03:18,0,0,-21.81,0.0
2025-04-16 16:03:18,0,0,-21.49,0.0
2025-04-16 16:03:18,0,0,-21.49,0.0
2025-04-16 16:03:19,0,80.0,-20.88,0.0
2025-04-16 16:03:19,0,0,-21.5,0.0
2025-04-16 16:03:19,0,0,-20.2,0.0
2025-04-16 16:03:19,0,0,-19.41,0.0
2025-04-16 16:03:19,0,0,-18.44,0.0
2025-04-16 16:03:19,0,0,-18.26,0.0
2025-04-16 16:03:19,0,0,-17.33,0.0
2025-04-16 16:03:19,0,0,-18.93,0.0
2025-04-16 16:03:19,0,0,-18.93,0.0
2025-04-16 16:03:19,0,0,-21.51,0.0
2025-04-16 16:03:19,0,0,-21.58,0.0
2025-04-16 16:03:19,0,0,-21.38,0.0
2025-04-16 16:03:19,0,0,-17.01,0.0
2025-04-16 16:03:19,0,0,-20.84,0.0
2025-04-16 16:03:19,0,0,-18.44,0.38
2025-04-16 16:03:19,0,0,-17.04,0.01
2025-04-16 16:03:19,0,0,-16.45,0.39
2025-04-16 16:03:19,0,0,-19.01,0.0
2025-04-16 16:03:19,0,0,-21.14,0.0
2025-04-16 16:03:19,0,0,-15.54,0.97
2025-04-16 16:03:19,0,0,-12.01,0.57
2025-04-16 16:03:19,0,0,-19.64,0.0
2025-04-16 16:03:19,0,0,-19.59,0.0
2025-04-16 16:03:19,0,0,-19.0,0.0
2025-04-16 16:03:20,0,0,-18.75,0.24
2025-04-16 16:03:20,0,0,-18.31,0.03
2025-04-16 16:03:20,0,0,-19.16,0.42
2025-04-16 16:03:20,0,0,-17.16,0.01
2025-04-16 16:03:20,0,0,-15.17,0.47
2025-04-16 16:03:20,0,0,-15.17,0.0
2025-04-16 16:03:20,0,0,-17.23,0.05
2025-04-16 16:03:20,0,0,-22.22,0.0
2025-04-16 16:03:20,0,0,-18.53,0.24
2025-04-16 16:03:20,0,0,-19.55,0.25
2025-04-16 16:03:20,0,0,-17.61,0.33
2025-04-16 16:03:20,0,0,-18.67,0.05
2025-04-16 16:03:20,0,0,-18.02,0.0
2025-04-16 16:03:20,0,0,-17.8,0.0
2025-04-16 16:03:20,0,0,-17.8,0.41
2025-04-16 16:03:20,0,0,-17.81,0.16
2025-04-16 16:03:20,0,0,-18.35,0.47
2025-04-16 16:03:20,0,0,-17.09,0.04
2025-04-16 16:03:20,0,0,-18.48,0.0
2025-04-16 16:03:20,0,0,-20.29,0.0
2025-04-16 16:03:20,0,0,-21.31,0.0
2025-04-16 16:03:20,0,0,-21.08,0.0
2025-04-16 16:03:20,0,43.82,-21.01,0.0
2025-04-16 16:03:20,0,59.75,-21.68,0.0
2025-04-16 16:03:20,0,0,-21.51,0.0
2025-04-16 16:03:20,0,0,-21.57,0.0
2025-04-16 16:03:21,0,0,-19.22,0.0
2025-04-16 16:03:21,0,0,-16.15,0.18
2025-04-16 16:03:21,0,0,-20.48,0.0
2025-04-16 16:03:21,0,0,-19.6,0.0
2025-04-16 16:03:21,0,0,-17.31,0.0
2025-04-16 16:03:21,0,0,-17.89,0.0
2025-04-16 16:03:21,0,0,-17.62,0.0
2025-04-16 16:03:21,0,0,-17.35,0.0
2025-04-16 16:03:21,0,0,-17.46,0.0
2025-04-16 16:03:21,0,0,-17.46,0.0
2025-04-16 16:03:21,0,0,-20.15,0.0
2025-04-16 16:03:21,0,0,-16.78,0.0
2025-04-16 16:03:21,0,0,-17.51,0.0
2025-04-16 16:03:21,0,0,-17.2,0.0
2025-04-16 16:03:21,0,0,-19.01,0.0
2025-04-16 16:03:21,0,0,-18.98,0.0
2025-04-16 16:03:21,0,0,-17.45,0.0
2025-04-16 16:03:21,0,0,-18.17,0.0
2025-04-16 16:03:21,0,0,-17.71,0.0
2025-04-16 16:03:21,0,0,-17.85,0.0
2025-04-16 16:03:21,0,0,-18.66,0.39
2025-04-16 16:03:21,0,0,-21.2,0.0
2025-04-16 16:03:21,0,0,-21.9,0.0
2025-04-16 16:03:21,0,0,-19.35,0.11
2025-04-16 16:03:21,0,0,-21.15,0.0
2025-04-16 16:03:21,0,0,-21.73,0.0
2025-04-16 16:03:22,0,0,-20.35,0.0
2025-04-16 16:03:22,0,0,-20.65,0.0
2025-04-16 16:03:22,0,0,-21.65,0.0
2025-04-16 16:03:22,0,0,-22.11,0.0
2025-04-16 16:03:22,0,0,-22.28,0.0
2025-04-16 16:03:22,0,0,-22.28,0.0
2025-04-16 16:03:22,0,0,-21.0,0.0
2025-04-16 16:03:22,0,0,-21.01,0.0
2025-04-16 16:03:22,0,0,-22.92,0.0
2025-04-16 16:03:22,0,0,-25.47,0.0
2025-04-16 16:03:22,0,0,-24.63,0.0
2025-04-16 16:03:22,0,0,-28.13,0.06
2025-04-16 16:03:22,0,0,-28.43,0.0
2025-04-16 16:03:22,0,0,-28.13,0.0
2025-04-16 16:03:22,0,0,-25.47,0.0
2025-04-16 16:03:22,0,0,-25.35,0.0
2025-04-16 16:03:22,0,0,-23.71,0.12
2025-04-16 16:03:22,0,0,-24.22,0.0
2025-04-16 16:03:22,0,0,-25.75,0.0
2025-04-16 16:03:22,0,0,-25.91,0.0
2025-04-16 16:03:22,0,0,-24.03,0.0
2025-04-16 16:03:22,0,0,-24.18,0.0
2025-04-16 16:03:22,0,0,-25.04,0.0
2025-04-16 16:03:22,0,0,-26.87,0.0
2025-04-16 16:03:22,0,0,-27.73,0.0
2025-04-16 16:03:22,0,0,-30.97,0.0
2025-04-16 16:03:23,0,0,7.09,0.0
2025-04-16 16:03:23,0,0,8.5,0.0
2025-04-16 16:03:23,0,0,-44.29,0.0
2025-04-16 16:03:23,0,0,-67.54,0.0
2025-04-16 16:03:23,0,0,-12.08,0.0
2025-04-16 16:03:23,0,0,2.0,0.45
2025-04-16 16:03:23,0,0,2.63,0.0
2025-04-16 16:03:23,0,0,-4.95,0.06
2025-04-16 16:03:23,0,0,9.37,0.0
2025-04-16 16:03:23,0,0,9.37,0.02
2025-04-16 16:03:23,0,0,82.46,0.0
2025-04-16 16:03:23,0,0,84.56,0.0
2025-04-16 16:03:23,0,0,84.86,0.0
2025-04-16 16:03:23,0,0,62.74,0.0
2025-04-16 16:03:23,0,0,7.6,0.0
2025-04-16 16:03:23,0,0,-11.96,0.0
2025-04-16 16:03:23,0,0,66.83,0.0
2025-04-16 16:03:23,0,0,-7.55,0.03
2025-04-16 16:03:23,0,0,-11.41,0.0
2025-04-16 16:03:23,0,0,41.51,0.0
2025-04-16 16:03:23,0,0,38.98,0.0
2025-04-16 16:03:23,0,0,38.98,0.0
2025-04-16 16:03:23,0,0,58.88,0.0
2025-04-16 16:03:23,0,0,-11.24,0.0
2025-04-16 16:03:23,0,0,34.9,0.32
2025-04-16 16:03:23,0,0,52.79,0.0
2025-04-16 16:03:23,0,0,36.1,0.0
2025-04-16 16:03:23,0,0,61.22,0.0
2025-04-16 16:03:23,0,0,39.96,0.0
2025-04-16 16:03:24,0,0,-8.01,0.07
2025-04-16 16:03:24,0,0,-7.95,0.0
2025-04-16 16:03:24,0,0,49.07,0.0
2025-04-16 16:03:24,0,0,49.69,0.0
2025-04-16 16:03:24,0,0,49.69,0.0
2025-04-16 16:03:24,0,0,46.59,0.0
2025-04-16 16:03:24,0,0,27.14,0.29
2025-04-16 16:03:24,0,0,43.17,0.0
2025-04-16 16:03:24,0,0,36.92,0.0
2025-04-16 16:03:24,0,0,29.66,0.0
2025-04-16 16:03:24,0,0,85.22,0.0
2025-04-16 16:03:24,0,0,30.26,0.0
2025-04-16 16:03:24,0,0,34.85,0.0
2025-04-16 16:03:24,0,0,34.48,0.79
2025-04-16 16:03:24,0,0,37.42,0.0
2025-04-16 16:03:24,0,0,26.82,0.12
2025-04-16 16:03:24,0,0,26.82,0.0
2025-04-16 16:03:24,0,0,40.17,0.0
2025-04-16 16:03:24,0,0,0,0.0
2025-04-16 16:03:24,0,0,0,0.0
2025-04-16 16:03:24,0,0,0,0.0
2025-04-16 16:03:24,0,0,0,0.0
2025-04-16 16:03:24,0,0,5.39,0.0
2025-04-16 16:03:24,0,0,0,0.0
2025-04-16 16:03:24,0,0,4.29,0.0
2025-04-16 16:03:24,0,0,11.2,0.0
2025-04-16 16:03:24,0,0,0,0.0
2025-04-16 16:03:24,0,0,0,0.0
2025-04-16 16:03:24,0,0,0,2.68
2025-04-16 16:03:24,0,0,32.8,2.03
2025-04-16 16:03:25,0,0,31.44,1.67
2025-04-16 16:03:25,0,0,28.62,2.95
2025-04-16 16:03:25,0,0,27.18,3.01
2025-04-16 16:03:25,0,0,29.74,3.89
2025-04-16 16:03:25,0,0,27.6,3.55
2025-04-16 16:03:25,0,0,26.63,3.98
2025-04-16 16:03:25,0,0,24.43,1.53
2025-04-16 16:03:25,0,0,20.09,1.89
2025-04-16 16:03:25,0,0,25.21,2.53
2025-04-16 16:03:25,0,0,25.05,2.33
2025-04-16 16:03:25,0,0,27.66,2.9
2025-04-16 16:03:25,0,0,27.66,1.1
2025-04-16 16:03:25,0,0,29.09,0.88
2025-04-16 16:03:25,0,0,28.28,1.51
2025-04-16 16:03:25,0,0,27.55,1.54
2025-04-16 16:03:25,0,0,29.37,2.29
2025-04-16 16:03:25,0,0,28.48,1.82
2025-04-16 16:03:25,0,0,30.66,1.49
2025-04-16 16:03:25,0,0,27.93,1.26
2025-04-16 16:03:25,0,0,32.02,1.29
2025-04-16 16:03:25,0,0,31.96,0.75
2025-04-16 16:03:25,0,0,33.29,0.75
2025-04-16 16:03:25,0,0,30.42,0.64
2025-04-16 16:03:25,0,0,30.42,0.7
2025-04-16 16:03:25,0,0,32.88,1.48
2025-04-16 16:03:25,0,0,33.04,1.55
2025-04-16 16:03:25,0,0,32.41,2.63
2025-04-16 16:03:25,0,0,32.49,2.2
2025-04-16 16:03:26,0,0,32.4,3.07
2025-04-16 16:03:26,0,0,31.99,2.68
2025-04-16 16:03:26,0,0,33.18,2.59
2025-04-16 16:03:26,0,0,32.58,1.64
2025-04-16 16:03:26,0,0,34.24,4.54
2025-04-16 16:03:26,0,0,35.08,0.95
2025-04-16 16:03:26,0,0,34.43,1.34
2025-04-16 16:03:26,0,0,34.89,1.75
2025-04-16 16:03:26,0,0,34.53,1.96
2025-04-16 16:03:26,0,0,34.35,1.98
2025-04-16 16:03:26,0,0,33.46,2.41
2025-04-16 16:03:26,0,0,33.77,2.87
2025-04-16 16:03:26,0,0,33.63,2.46
2025-04-16 16:03:26,0,0,34.72,3.42
2025-04-16 16:03:26,0,0,34.53,1.32
2025-04-16 16:03:26,0,0,33.39,0.97
2025-04-16 16:03:26,0,0,33.39,1.44
2025-04-16 16:03:26,0,0,34.94,1.41
2025-04-16 16:03:26,0,0,34.09,0.75
2025-04-16 16:03:26,0,0,34.74,1.39
2025-04-16 16:03:26,0,0,33.98,2.43
2025-04-16 16:03:26,0,0,34.13,2.93
2025-04-16 16:03:26,0,0,34.21,1.33
2025-04-16 16:03:26,0,0,33.26,1.08
2025-04-16 16:03:26,0,0,33.93,0.69
2025-04-16 16:03:26,0,0,32.64,1.21
2025-04-16 16:03:26,0,0,30.89,0.3
2025-04-16 16:03:27,0,0,32.25,1.56
2025-04-16 16:03:27,0,0,35.55,1.35
2025-04-16 16:03:27,0,0,35.0,1.65
2025-04-16 16:03:27,0,0,35.53,0.77
2025-04-16 16:03:27,0,0,33.12,0.8
2025-04-16 16:03:27,0,0,32.46,1.81
2025-04-16 16:03:27,0,0,32.01,1.1
2025-04-16 16:03:27,0,0,31.4,1.38
2025-04-16 16:03:27,0,0,31.91,1.7
2025-04-16 16:03:27,0,0,31.65,1.85
2025-04-16 16:03:27,0,0,31.65,1.76
2025-04-16 16:03:27,0,0,27.95,2.63
2025-04-16 16:03:27,0,0,25.64,2.65
2025-04-16 16:03:27,0,0,32.69,2.58
2025-04-16 16:03:27,0,0,35.75,2.79
2025-04-16 16:03:27,0,0,30.34,2.16
2025-04-16 16:03:27,0,0,22.47,1.03
2025-04-16 16:03:27,0,0,21.33,2.76
2025-04-16 16:03:27,0,0,31.51,0.97
2025-04-16 16:03:27,0,0,31.51,1.56
2025-04-16 16:03:27,0,0,21.72,1.49
2025-04-16 16:03:27,0,0,22.62,1.92
2025-04-16 16:03:27,0,0,22.51,1.1
2025-04-16 16:03:27,0,0,26.72,1.59
2025-04-16 16:03:28,0,0,25.12,1.37
2025-04-16 16:03:28,0,0,20.02,2.4
2025-04-16 16:03:28,0,0,20.77,0.54
2025-04-16 16:03:28,0,0,21.77,0.64
2025-04-16 16:03:28,0,0,20.63,1.0
2025-04-16 16:03:28,0,0,21.01,0.78
2025-04-16 16:03:28,0,0,24.4,0.7
2025-04-16 16:03:28,0,0,24.5,0.98
2025-04-16 16:03:28,0,0,21.47,1.56
2025-04-16 16:03:28,0,0,14.93,1.15
2025-04-16 16:03:28,0,0,17.3,1.83
2025-04-16 16:03:28,0,0,25.74,0.79
2025-04-16 16:03:28,0,0,26.27,1.09
2025-04-16 16:03:28,0,0,23.18,0.8
2025-04-16 16:03:28,0,0,21.49,0.85
2025-04-16 16:03:28,0,0,21.55,0.36
2025-04-16 16:03:28,0,0,27.79,0.98
2025-04-16 16:03:28,0,0,26.82,0.6
2025-04-16 16:03:28,0,0,25.0,0.56
2025-04-16 16:03:28,0,0,10.14,0.55
2025-04-16 16:03:28,0,0,13.85,0.7
2025-04-16 16:03:28,0,0,12.77,0.48
2025-04-16 16:03:28,0,0,6.86,0.58
2025-04-16 16:03:28,0,0,15.41,0.35
2025-04-16 16:03:29,0,0,2.46,0.5
2025-04-16 16:03:29,0,0,10.13,0.24
2025-04-16 16:03:29,0,0,6.74,0.53
2025-04-16 16:03:29,0,0,10.8,0.67
2025-04-16 16:03:29,0,0,8.78,0.67
2025-04-16 16:03:29,0,0,10.67,0.59
2025-04-16 16:03:29,0,0,6.14,0.4
2025-04-16 16:03:29,0,0,7.17,0.32
2025-04-16 16:03:29,0,0,0.4,0.33
2025-04-16 16:03:29,0,0,8.55,1.18
2025-04-16 16:03:29,0,0,14.07,0.21
2025-04-16 16:03:29,0,0,1.73,0.9
2025-04-16 16:03:29,0,0,-2.07,0.54
2025-04-16 16:03:29,0,0,-0.55,0.53
2025-04-16 16:03:29,0,0,-0.05,0.22
2025-04-16 16:03:29,0,0,1.04,0.0
2025-04-16 16:03:29,0,0,8.27,0.0
2025-04-16 16:03:29,0,0,15.76,0.0
2025-04-16 16:03:29,0,0,26.91,0.0
2025-04-16 16:03:29,0,0,28.54,0.0
2025-04-16 16:03:29,0,0,28.54,0.0
2025-04-16 16:03:29,0,0,13.18,0.0
2025-04-16 16:03:29,0,0,24.04,0.0
2025-04-16 16:03:30,0,0,10.19,0.0
2025-04-16 16:03:30,0,0,29.1,0.19
2025-04-16 16:03:30,0,0,25.09,0.0
2025-04-16 16:03:30,0,0,30.29,2.23
